Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBins,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
40.0,9,0.0,2,0,1,-0.13446966253635473,0,1,True,False,False,True,False
52.0,8,83693.34,2,1,1,1.0606123686959428,0,1,False,True,False,False,True
42.0,9,114631.23,1,0,1,-0.15059743907825338,0,0,True,False,False,False,True
44.0,9,128601.98,1,1,0,0.2945863685126726,0,2,True,False,False,False,True
34.0,2,91258.52,2,1,0,-0.960443895085809,0,1,False,True,False,True,False
70.0,8,70416.75,1,1,1,-1.1060573008333525,0,3,True,False,False,False,True
33.0,6,0.0,2,1,0,-1.1484501196946204,0,2,True,False,False,True,False
35.0,5,0.0,2,1,0,-0.6974488218969034,0,0,True,False,False,True,False
42.0,10,0.0,2,1,1,0.919080856988579,0,2,True,False,False,True,False
33.0,6,88294.6,1,1,0,-0.5757703323658748,0,2,True,False,False,False,True
32.0,7,0.0,1,1,0,-1.2397126385330532,0,1,False,False,True,True,False
38.91,1,93577.3,1,1,1,-0.8419653294760286,0,0,True,False,False,False,True
30.0,5,136650.89,1,1,1,-1.0124662209021345,1,2,False,True,False,True,False
72.0,8,98765.84,1,1,1,-0.07085513324833626,0,0,False,False,True,True,False
33.0,1,84309.57,2,0,0,0.06649832324460347,0,1,True,False,False,False,True
39.0,10,136258.06,1,0,0,-0.1893789102601124,0,2,False,False,True,False,True
29.0,9,0.0,2,1,1,-0.8910184834112913,0,2,True,False,False,True,False
47.0,1,131160.85,1,1,0,1.6928966078456975,0,3,False,True,False,True,False
30.0,4,145222.99,2,0,0,0.7837347867442471,0,0,False,False,True,True,False
25.0,4,98141.57,2,1,1,-0.8308541057655663,0,0,False,True,False,False,True
47.0,6,0.0,1,1,0,-0.8589176924343255,1,1,True,False,False,False,True
28.0,9,102282.61,1,1,1,1.005099374865535,0,1,False,False,True,True,False
37.0,4,116121.84,2,0,1,1.4217333993262409,0,1,True,False,False,True,False
25.0,5,190066.54,1,0,0,-0.847624231995819,1,2,True,False,False,True,False
55.0,8,149349.58,3,0,0,0.6508647363192105,1,0,False,True,False,True,False
36.0,1,155176.83,2,1,1,-0.8770467690745637,0,2,True,False,False,False,True
32.0,2,98986.28,1,1,1,-0.7689913444148729,0,0,False,True,False,False,True
38.91,8,147726.98,3,1,0,1.2634701910803205,1,2,True,False,False,False,True
41.0,1,0.0,2,1,0,-0.16489867497952654,0,0,True,False,False,False,True
36.0,7,144852.06,1,0,0,0.5350892908787487,0,3,True,False,False,False,True
54.0,4,89299.81,1,0,0,-1.6438130190205094,1,1,True,False,False,False,True
40.0,9,0.0,2,0,0,0.37295355216189047,0,2,False,False,True,False,True
41.0,6,97663.16,2,1,0,-0.7470568588466594,0,1,True,False,False,False,True
39.0,4,95161.75,1,1,0,-1.4029527526886596,0,3,False,False,True,False,True
31.0,9,154586.92,1,0,1,-0.19971875789652507,1,3,False,True,False,False,True
34.0,8,127095.14,2,0,0,-1.7321305366889463,0,3,False,False,True,True,False
35.0,7,92526.15,2,1,1,1.2823918583755451,0,3,False,True,False,False,True
46.0,0,107362.8,1,1,0,-1.73199559804299,0,3,False,True,False,True,False
24.0,2,0.0,1,1,0,-1.1214164835413245,1,2,False,False,True,True,False
38.91,2,127286.04,2,1,1,1.1622667282830832,1,0,True,False,False,True,False
29.0,6,0.0,2,1,1,-0.018982352838611934,0,2,True,False,False,True,False
37.0,2,0.0,2,1,1,-0.7974682676318771,0,2,True,False,False,False,True
38.91,10,139930.18,1,1,1,0.09789746804059793,0,0,True,False,False,False,True
38.91,4,77949.69,1,1,1,0.36623357281526286,0,2,False,True,False,True,False
38.0,1,121405.04,1,1,1,0.9521170023168323,0,0,True,False,False,False,True
35.0,5,124580.69,1,1,1,-1.4138085319778464,0,0,False,False,True,True,False
38.91,5,133087.76,1,1,0,-0.6141556821102483,0,2,True,False,False,False,True
34.0,7,0.0,1,1,1,-1.4578873883535377,0,0,False,False,True,False,True
43.0,7,0.0,2,1,0,0.5391242346168555,0,2,True,False,False,True,False
62.0,7,0.0,1,1,0,0.5059841030640121,1,2,False,False,True,False,True
38.91,8,103741.14,1,1,0,-0.9157310357421318,1,1,False,True,False,False,True
32.0,7,98877.95,1,1,0,0.5718019926392895,0,1,True,False,False,True,False
37.0,5,105843.26,2,1,1,-0.2640005031439954,0,0,True,False,False,False,True
44.0,7,77526.66,3,0,0,-0.7434089942656384,1,1,False,False,True,False,True
77.0,5,0.0,2,1,1,1.0692428775569034,0,1,True,False,False,False,True
33.0,7,0.0,2,1,0,0.39186878552683047,0,0,True,False,False,True,False
36.0,2,105264.88,2,1,1,-0.8204194880749703,0,2,False,True,False,True,False
37.0,5,0.0,2,0,1,1.219598959373794,0,0,True,False,False,False,True
40.0,3,110150.43,1,1,1,1.594004664920493,1,1,False,True,False,True,False
57.0,2,0.0,3,1,0,-0.5814445372063407,1,1,False,False,True,True,False
25.0,7,0.0,2,1,1,1.6673879870597175,0,1,True,False,False,False,True
28.0,6,0.0,2,1,1,-0.5396498999714774,0,1,False,False,True,True,False
31.0,9,138166.3,1,1,0,-1.5157958909296858,0,2,False,True,False,False,True
40.0,7,122265.24,1,1,0,0.6688244440919723,0,0,False,True,False,False,True
55.0,0,133295.98,1,1,0,-1.3434312464013118,1,3,False,False,True,True,False
36.0,2,0.0,1,0,1,-0.6656359927726486,0,3,True,False,False,False,True
32.0,0,148326.09,1,1,0,1.591337539982763,1,0,True,False,False,True,False
31.0,2,68927.57,1,1,1,-1.298006133586195,0,4,False,True,False,True,False
47.0,5,139914.6,4,0,1,0.5194845754799385,1,3,True,False,False,True,False
58.0,8,118723.11,1,0,0,-1.6324920839607904,1,1,False,True,False,True,False
32.0,7,106957.28,1,1,1,0.6034640591268895,0,1,False,False,True,False,True
41.0,7,190238.93,1,1,1,-0.739738350093612,0,3,True,False,False,True,False
53.0,1,113537.73,1,0,1,-1.2471918216531928,0,2,True,False,False,True,False
40.0,4,101090.27,1,1,1,-0.8414041864212591,0,1,False,False,True,True,False
46.0,2,0.0,2,1,1,-0.5823148566947577,0,1,True,False,False,True,False
33.0,3,0.0,1,1,1,-1.6928284388241064,0,0,False,False,True,False,True
38.0,7,0.0,2,0,0,-0.5366735986000999,0,2,True,False,False,True,False
60.0,10,168920.75,1,1,0,-1.193671607310749,1,3,False,False,True,True,False
31.0,9,111589.67,1,1,0,0.8685275539570978,0,0,False,True,False,False,True
27.0,6,172310.33,1,0,1,0.19751609730787903,0,1,False,True,False,True,False
34.0,7,118028.35,1,1,0,-0.8496947403172137,1,1,False,True,False,False,True
51.0,1,147910.3,1,1,1,-0.8087467735297232,0,2,False,True,False,False,True
42.0,7,131287.36,2,1,1,0.8626255532065766,0,0,False,True,False,False,True
74.0,0,121276.32,1,1,1,1.0478276275516094,0,1,True,False,False,True,False
38.0,6,109869.32,1,1,1,0.9485990335715452,0,1,False,False,True,False,True
34.0,6,97435.85,2,1,1,0.07375579660495671,0,1,True,False,False,True,False
38.91,9,0.0,2,0,0,0.6180064804688091,0,1,True,False,False,True,False
35.0,2,133853.27,1,1,1,-0.6038953022073433,0,1,True,False,False,False,True
32.0,0,109528.16,2,1,1,-0.7636193604077474,0,3,False,True,False,False,True
33.0,4,84607.34,2,0,1,-0.696095088187148,0,1,True,False,False,True,False
37.0,1,101438.0,1,0,0,-0.8472908848511048,0,0,False,True,False,False,True
55.0,7,0.0,2,1,1,0.32451979443396867,0,4,True,False,False,False,True
59.0,9,113657.83,1,1,1,0.29141444088266,1,1,True,False,False,False,True
38.91,7,189318.16,2,1,0,-0.9575081100862199,1,1,False,False,True,True,False
31.0,3,99513.91,1,1,1,1.557480981598296,0,1,True,False,False,False,True
35.0,4,97585.32,2,0,0,-0.7455843582616615,0,1,False,False,True,False,True
29.0,3,0.0,2,1,1,-0.633014922892717,0,2,True,False,False,False,True
43.0,4,0.0,2,1,1,-0.7186684456435621,0,2,True,False,False,True,False
32.0,3,136659.74,1,1,1,-1.4937579408069053,0,1,False,False,True,False,True
30.0,4,85755.86,1,1,0,0.7829521078196992,0,0,True,False,False,True,False
35.0,7,0.0,1,1,0,1.5237637091099767,0,1,False,False,True,True,False
39.0,4,0.0,2,1,0,-1.2683518011272188,0,0,True,False,False,False,True
33.0,4,51690.89,1,1,0,0.2005390012013134,1,1,False,False,True,False,True
34.0,3,0.0,2,1,0,-1.2667172350550673,0,3,False,False,True,False,True
34.0,2,111669.68,1,1,0,-0.748780456602741,0,2,True,False,False,True,False
31.0,2,154741.45,2,0,0,-1.302561877897291,0,1,False,True,False,False,True
31.0,7,125681.51,1,0,1,0.5197692334225036,0,1,False,True,False,False,True
37.0,8,155303.71,1,1,0,0.3238943120763591,0,1,False,True,False,True,False
43.0,4,140681.68,1,0,1,-1.3903578994327086,0,1,False,True,False,True,False
28.0,9,71902.52,1,0,1,1.5670617993512042,0,1,True,False,False,False,True
51.0,6,146606.6,1,1,1,-0.5576363868054216,0,1,True,False,False,False,True
45.0,1,123949.75,1,0,0,0.1876502738323902,0,1,False,True,False,False,True
33.0,1,144753.21,1,1,1,0.5632386053212919,0,3,False,True,False,True,False
72.0,6,91285.22,1,1,1,-1.618173285168742,0,0,True,False,False,True,False
43.0,0,0.0,2,1,0,-1.2559668331105318,0,1,True,False,False,False,True
58.0,8,125850.53,2,1,1,-0.2274841232021203,0,2,False,True,False,False,True
28.0,7,108116.66,1,1,1,-1.2638160541670056,0,2,True,False,False,False,True
38.0,2,0.0,2,1,1,-0.9337029158154314,0,4,True,False,False,True,False
28.0,8,67639.56,2,1,1,1.6372622387899325,0,4,True,False,False,False,True
38.91,6,150200.23,1,0,1,0.8907868660596493,1,1,False,False,True,True,False
38.91,7,141287.15,1,1,0,0.31391580787589624,0,0,False,False,True,True,False
41.0,6,0.0,3,1,1,0.6713981900955805,1,1,True,False,False,True,False
37.0,1,0.0,2,0,1,-1.6355177700943475,0,2,True,False,False,False,True
43.0,0,0.0,2,1,1,-1.022934921034235,0,1,True,False,False,True,False
36.0,4,97157.96,1,0,1,-0.641744375168045,0,2,True,False,False,True,False
38.91,2,0.0,2,1,0,-0.1313606830891209,1,1,True,False,False,True,False
33.0,6,125241.17,2,1,1,1.0197923849541017,0,0,False,True,False,True,False
54.0,2,128966.13,1,0,0,-1.4164530512145783,1,3,False,True,False,False,True
59.0,5,152581.06,1,1,0,-0.49141559408235935,1,2,False,True,False,False,True
38.91,1,0.0,2,1,0,-1.4009377152797136,0,1,False,False,True,True,False
37.0,5,142688.57,2,1,1,0.1888982824174788,0,0,False,True,False,True,False
31.0,1,130089.56,2,1,1,-1.662806328998896,0,4,False,True,False,True,False
36.0,9,0.0,1,1,1,0.09960889349614219,0,1,True,False,False,False,True
32.0,1,117094.02,1,0,0,0.8602093515499225,1,2,True,False,False,True,False
24.0,8,0.0,2,1,0,-1.6696911560728,0,3,False,False,True,False,True
39.0,10,0.0,3,1,0,0.567766353341152,1,1,True,False,False,True,False
34.0,2,0.0,2,1,0,-0.6753712248523729,0,3,False,False,True,True,False
49.0,7,90218.9,1,1,0,-0.152022989361179,0,1,True,False,False,False,True
42.0,4,194532.66,1,1,0,1.2338377687623114,1,1,False,False,True,False,True
56.0,1,169743.83,1,0,0,0.9696134671091463,1,4,False,True,False,False,True
34.0,5,0.0,1,1,0,-1.264341201990186,0,0,True,False,False,True,False
34.0,8,155973.88,1,1,0,0.9410704656892253,0,0,True,False,False,False,True
59.0,4,129321.44,1,1,1,-0.11243188630358196,0,3,False,False,True,False,True
42.0,6,138650.49,2,1,0,-0.6145997971898521,0,3,False,True,False,True,False
43.0,2,136487.86,2,1,0,-0.30038298777996025,0,2,False,False,True,False,True
18.0,6,0.0,2,1,1,-1.265600339535766,0,1,True,False,False,False,True
41.0,4,38617.2,1,1,1,0.0832334975833135,0,1,True,False,False,True,False
28.0,7,0.0,2,1,0,0.8907712159589586,0,1,True,False,False,True,False
34.0,8,82909.14,1,1,0,-0.14385676682071236,1,2,True,False,False,True,False
54.0,8,145151.4,1,0,1,0.43856677319813353,1,2,False,True,False,True,False
42.0,0,147187.84,1,1,1,-1.481913249044067,1,0,False,False,True,True,False
39.0,4,0.0,2,1,0,1.6697302854631095,0,2,True,False,False,False,True
54.0,7,108185.81,2,0,0,-1.3215091070236433,1,4,False,False,True,False,True
30.0,4,0.0,2,1,1,-0.5882067718248336,0,0,True,False,False,False,True
34.0,7,0.0,2,0,1,0.003719335443466809,0,1,True,False,False,False,True
28.0,2,0.0,2,1,0,1.1793095140453713,0,3,True,False,False,False,True
49.0,5,105918.1,1,1,1,-1.4579572921366235,0,2,True,False,False,False,True
38.91,6,0.0,2,1,0,0.06109469125608093,0,3,True,False,False,False,True
38.91,7,0.0,2,1,0,-1.606917732751909,0,0,False,False,True,False,True
25.0,2,0.0,2,0,0,-0.08476285606223921,0,0,False,False,True,False,True
42.0,6,59972.26,2,0,1,0.8361101092761545,0,1,False,True,False,False,True
25.0,7,157228.61,2,1,0,0.4224250854556208,0,1,False,False,True,False,True
34.0,5,0.0,2,1,0,1.0297978421057539,0,1,False,False,True,False,True
38.0,4,0.0,2,0,0,-1.6224417631871575,0,2,True,False,False,True,False
21.0,4,210433.08,2,0,1,1.6903418158529258,1,1,True,False,False,False,True
30.0,1,102452.71,1,1,0,-1.3656154380205476,0,2,False,True,False,True,False
35.0,5,0.0,2,1,0,-0.7576777127354761,0,0,False,False,True,True,False
37.0,8,142987.46,2,1,0,1.021616838914635,0,0,True,False,False,True,False
29.0,7,143330.56,2,1,1,0.4574310567908247,0,1,False,False,True,True,False
49.0,6,0.0,1,0,1,0.834631000870865,1,1,True,False,False,True,False
36.0,4,120165.4,2,1,0,-1.154433848748749,0,1,True,False,False,False,True
54.0,6,0.0,1,0,1,-0.2689708012333901,0,1,False,False,True,False,True
36.0,4,0.0,1,1,0,1.4865969805393946,1,2,True,False,False,True,False
73.0,6,66573.17,1,1,1,-0.6489825467375462,0,2,True,False,False,False,True
40.0,4,102833.46,2,1,1,-1.0652698345229468,0,1,True,False,False,False,True
34.0,5,164757.56,1,1,0,0.18534310121054906,0,2,True,False,False,True,False
36.0,10,153610.61,1,1,1,-0.8000060184038962,1,0,False,False,True,True,False
35.0,8,0.0,3,0,1,-0.19878253409519914,0,1,False,False,True,True,False
42.0,10,0.0,2,1,0,1.3537038027433361,0,1,False,False,True,False,True
36.0,3,169025.83,1,1,0,1.2893043339606696,0,4,False,True,False,True,False
26.0,4,153455.72,2,1,1,-0.3024538438813702,0,1,False,False,True,True,False
37.0,4,0.0,2,1,1,0.7360021535272739,0,1,True,False,False,False,True
38.91,10,153972.89,2,1,0,-0.6482482092351318,0,4,True,False,False,False,True
34.0,9,114609.55,2,0,1,-1.299844324857335,0,2,False,False,True,False,True
37.0,7,143625.83,2,0,1,1.3284641897992304,0,1,False,True,False,False,True
38.0,1,116520.28,1,1,1,-0.8739144883663013,1,2,False,True,False,True,False
77.0,6,80926.02,2,1,1,-0.7696543870141404,0,1,True,False,False,False,True
23.0,6,166594.78,1,1,1,0.9691404862882687,0,2,True,False,False,False,True
38.91,0,115465.98,1,1,1,-0.6863026462948985,0,2,True,False,False,True,False
34.0,8,0.0,2,1,1,1.28863694411121,0,1,True,False,False,False,True
36.0,1,0.0,1,1,1,-0.7509415616181346,0,0,True,False,False,True,False
41.0,7,92618.62,1,1,1,0.01892984219487612,0,1,False,True,False,True,False
25.0,8,141825.88,1,1,1,-0.4561534827658492,1,1,False,True,False,True,False
28.0,6,149594.02,2,1,0,0.03886354933477285,0,1,False,False,True,False,True
39.0,7,130051.66,2,0,0,-0.7778769499170937,1,2,False,False,True,True,False
38.91,7,0.0,2,1,1,0.5424444904234156,0,1,True,False,False,True,False
38.0,4,0.0,2,0,0,-0.20883859323908524,0,1,True,False,False,False,True
37.0,2,158468.76,1,0,1,-0.11866653863878683,0,1,False,True,False,True,False
44.0,8,161889.79,1,0,0,-0.42651340928750225,0,2,True,False,False,False,True
29.0,9,133681.78,1,1,1,0.9330501368651991,0,4,True,False,False,True,False
34.0,5,0.0,2,1,0,1.1083818665945437,0,1,False,False,True,True,False
20.0,3,187294.46,1,1,0,0.05853537812311002,0,1,False,False,True,False,True
31.0,5,0.0,1,1,0,-0.07712160745494556,0,0,True,False,False,False,True
67.0,6,0.0,2,1,1,0.665311865936923,0,1,False,False,True,False,True
28.0,7,119706.22,1,0,0,-1.1980990207961801,0,1,True,False,False,False,True
22.0,8,0.0,1,0,1,1.1731110308317632,0,0,True,False,False,True,False
45.0,7,138523.2,1,0,0,-0.7040074313164081,1,2,False,True,False,True,False
56.0,5,90778.76,2,1,0,1.0804382640310808,1,1,False,False,True,True,False
47.0,4,99353.42,1,1,0,1.6773362343988447,1,0,False,True,False,False,True
40.0,1,111524.49,1,1,1,0.3527115380383845,1,0,False,True,False,True,False
37.0,7,128645.67,1,1,0,-0.13807909742567945,0,1,True,False,False,True,False
35.0,1,117458.51,1,0,1,1.3610586545079881,1,3,False,True,False,False,True
39.0,9,129189.15,2,0,0,1.2330295280066346,0,1,True,False,False,True,False
33.0,7,121260.19,2,1,0,-0.39775182812793297,0,1,False,False,True,False,True
56.0,6,94231.13,1,0,0,0.3664620642853488,1,3,False,False,True,False,True
39.0,1,0.0,2,1,1,0.7260093903461818,0,2,True,False,False,False,True
34.0,8,163757.06,1,1,1,0.06798786505035362,0,0,True,False,False,False,True
58.0,4,0.0,2,1,1,1.5881214442908012,0,0,False,False,True,False,True
22.0,4,0.0,2,1,0,-1.250291411040012,0,1,True,False,False,False,True
35.0,2,141005.47,1,1,1,-0.6900357169796805,0,2,True,False,False,False,True
42.0,9,105356.09,2,1,1,0.5286104969727672,0,4,False,True,False,True,False
34.0,5,0.0,2,1,0,1.616309014535033,0,2,False,False,True,False,True
23.0,6,85897.95,1,1,0,0.16784837531831168,0,1,False,True,False,True,False
36.0,7,0.0,2,1,1,-0.4404619962532088,0,2,True,False,False,False,True
31.0,4,164672.66,1,0,1,-0.6634623676767023,0,4,False,True,False,True,False
45.0,2,99169.67,2,1,1,-0.3728078281968761,0,2,False,True,False,True,False
29.0,6,0.0,2,0,0,1.181293251252936,0,4,True,False,False,False,True
36.0,8,0.0,2,0,1,-1.643584875330439,0,1,True,False,False,False,True
38.91,5,124053.03,1,1,0,0.3217213825404434,0,2,False,True,False,True,False
36.0,4,0.0,2,1,0,-1.6044123255213174,0,2,True,False,False,False,True
40.0,3,103499.09,2,0,0,-1.0770234079217629,0,3,False,True,False,True,False
38.0,9,151766.71,1,1,1,1.4039835767927433,0,3,False,True,False,True,False
36.0,1,0.0,1,1,1,0.7628638124629785,0,1,False,False,True,True,False
29.0,7,101486.96,1,1,1,-1.5876486332213486,0,1,True,False,False,False,True
36.0,2,123601.56,2,1,0,0.0602982750209264,0,2,False,True,False,False,True
38.0,1,127201.58,1,1,0,0.818640075765007,1,0,False,True,False,False,True
33.0,3,144962.74,1,1,0,-0.7172162901894623,1,0,False,True,False,False,True
48.0,4,0.0,1,0,0,-1.425815984787869,1,1,True,False,False,True,False
33.0,8,122017.19,1,0,0,1.0855071577548276,0,2,False,False,True,False,True
32.0,9,100262.88,2,1,1,1.0056234793486698,0,0,False,False,True,False,True
43.0,6,117302.62,1,0,0,-0.5458148224136041,0,2,False,False,True,True,False
35.0,0,135984.15,2,1,0,1.507429003458944,0,1,True,False,False,True,False
38.0,3,0.0,2,1,0,-0.5830295446263046,0,2,True,False,False,False,True
31.0,2,160997.54,2,0,1,-0.613116689314386,0,2,False,True,False,False,True
37.0,2,128389.63,1,1,1,-1.625890349819382,1,3,False,True,False,True,False
35.0,1,0.0,2,1,0,1.1351612755566174,0,1,False,False,True,False,True
50.0,5,130554.51,3,1,0,1.4722907018278988,1,1,False,False,True,True,False
57.0,6,90212.0,1,1,0,-1.4985661734091462,1,1,False,True,False,True,False
29.0,9,71996.29,1,1,1,-1.134332859421468,0,1,True,False,False,True,False
38.91,4,85615.66,2,1,0,0.9755610270416785,0,0,True,False,False,True,False
27.0,6,62339.81,2,0,0,-0.8036425801344184,0,0,True,False,False,True,False
47.0,6,142319.03,1,0,0,0.0016138752305293392,0,1,False,False,True,True,False
54.0,5,0.0,2,1,1,-1.6623383909882408,0,2,True,False,False,False,True
36.0,5,0.0,2,1,0,0.5307216955559579,0,1,False,False,True,False,True
24.0,2,87413.19,1,1,0,-0.639038646648611,0,1,True,False,False,True,False
29.0,4,0.0,2,1,1,1.39070881360678,0,3,True,False,False,True,False
45.0,4,0.0,1,1,0,-0.08375429401772011,1,0,True,False,False,True,False
35.0,3,97560.16,1,1,1,-0.8099535701829927,0,2,True,False,False,False,True
30.0,8,141787.31,2,1,1,0.16685389836441428,0,1,False,True,False,False,True
36.0,7,129934.64,1,0,0,-0.424738166199141,1,2,False,False,True,False,True
37.0,2,166178.02,2,1,1,-0.48893157532271203,0,2,True,False,False,True,False
39.0,5,163097.55,2,1,1,-1.3283078585437482,0,2,False,False,True,True,False
20.0,8,0.0,2,0,0,0.21704568406993757,0,1,True,False,False,False,True
44.0,8,0.0,2,0,0,-0.6549702752618515,0,0,False,False,True,False,True
35.0,1,151958.19,3,1,1,0.5416348585476776,1,3,False,True,False,True,False
46.0,0,0.0,2,1,1,1.4652065968051982,0,2,True,False,False,False,True
33.0,4,118400.91,1,0,1,-1.497029507411316,1,0,False,True,False,False,True
20.0,8,0.0,2,1,0,1.1835392145920756,0,3,False,False,True,False,True
38.91,2,116322.27,4,1,0,-1.1207231840807215,1,1,False,True,False,True,False
43.0,5,0.0,1,1,1,0.3477440221891127,0,2,False,False,True,True,False
29.0,4,0.0,2,1,1,-0.4476646942611443,0,1,False,False,True,True,False
30.0,6,143138.91,2,1,0,-1.689076761908503,0,1,False,True,False,False,True
32.0,4,0.0,2,0,1,0.807094996485394,0,1,False,False,True,False,True
40.0,9,0.0,1,1,1,0.8609694247734734,0,1,True,False,False,False,True
36.0,0,129804.17,1,1,0,-0.818488787319747,0,0,True,False,False,False,True
37.0,9,108308.11,1,1,0,-1.013813346791598,1,3,False,True,False,False,True
30.0,3,110153.27,1,0,1,-0.4389119407247876,0,1,False,True,False,False,True
30.0,4,116377.48,1,1,1,0.5969134486477382,0,2,False,True,False,True,False
37.0,10,117791.06,2,1,1,-0.4217295212863359,0,1,False,True,False,True,False
26.0,2,0.0,2,1,1,-0.7863427849407854,0,0,False,False,True,True,False
35.0,8,105419.73,1,1,0,-1.1256557480384506,0,2,True,False,False,True,False
47.0,4,99219.47,2,1,1,0.3834429452049044,0,4,False,True,False,True,False
55.0,8,119327.93,1,0,1,0.3364670813013356,0,1,False,True,False,True,False
36.0,6,83947.12,2,1,0,-0.31457936800660474,0,0,True,False,False,True,False
32.0,4,99883.16,1,1,1,0.35655468109802546,0,1,False,False,True,False,True
50.0,4,165438.26,1,1,0,0.359613406333041,1,2,True,False,False,False,True
31.0,1,156111.24,1,0,0,0.6034070232043719,0,2,True,False,False,False,True
44.0,2,111095.58,2,1,0,0.0008252840457199147,0,3,True,False,False,False,True
56.0,0,119963.45,1,0,0,1.0126594168392442,1,2,True,False,False,True,False
22.0,4,0.0,2,1,0,-0.523105830751203,0,0,False,False,True,False,True
35.0,8,153137.74,1,1,0,-0.19877662183493797,0,0,False,False,True,False,True
40.0,6,156111.08,1,0,0,1.578901969973843,0,0,False,False,True,False,True
34.0,7,113014.7,2,1,1,-0.7554470517170122,0,1,True,False,False,False,True
43.0,5,132615.73,2,1,0,-1.1666478828878908,0,2,False,True,False,False,True
44.0,5,102016.38,1,0,1,1.3588657276211895,1,1,True,False,False,False,True
35.0,9,0.0,1,0,1,-1.2979485759936544,0,3,True,False,False,True,False
32.0,5,0.0,2,1,0,-0.264630158861789,0,0,True,False,False,False,True
49.0,8,0.0,2,0,0,1.0039070110829031,0,4,True,False,False,False,True
38.91,4,0.0,1,0,0,-0.27312938076695453,1,1,True,False,False,False,True
42.0,4,80380.24,1,1,0,0.3325858563300139,0,0,False,True,False,True,False
26.0,6,108909.12,1,1,0,-0.3050592378663753,0,1,True,False,False,True,False
35.0,2,90865.8,1,1,1,-0.23172199657918477,0,1,True,False,False,True,False
40.0,4,99799.76,2,1,0,1.6916348619500026,0,1,True,False,False,False,True
28.0,10,200724.96,1,0,1,-0.29939685754643125,1,2,True,False,False,False,True
37.0,10,140363.95,2,1,1,0.5125168028723731,0,1,False,False,True,True,False
36.0,1,151844.64,1,1,1,0.6138082540134947,0,3,True,False,False,True,False
27.0,2,0.0,2,0,1,-1.6622613577148402,0,0,True,False,False,True,False
49.0,8,133231.48,1,1,1,-0.560010507080218,0,4,False,True,False,False,True
27.0,7,0.0,2,1,0,0.1979096103952492,0,2,True,False,False,False,True
36.0,8,126598.99,2,1,1,0.5967503398205383,0,1,True,False,False,True,False
71.0,6,113317.1,1,1,0,0.1420330125587918,1,1,False,True,False,True,False
47.0,4,0.0,2,1,0,1.6943560666801196,0,2,True,False,False,False,True
58.0,8,93173.88,1,1,1,0.6898392254095891,0,2,True,False,False,True,False
32.0,10,0.0,1,1,0,0.626520830804642,1,2,False,False,True,True,False
44.0,7,105007.31,2,1,1,1.6992865439577567,0,0,False,True,False,False,True
32.0,2,0.0,1,1,1,-0.8367121123441456,1,1,False,False,True,True,False
27.0,4,0.0,2,1,0,-0.013013404435135767,0,1,False,False,True,False,True
44.0,4,131593.85,1,0,1,1.23904942618236,1,2,False,True,False,True,False
38.91,9,119530.52,1,1,0,0.32980744178737126,1,0,False,True,False,False,True
54.0,4,118614.6,2,1,1,1.260900444546889,0,0,False,True,False,False,True
37.0,9,95829.13,2,0,1,0.08427822874942917,0,0,False,True,False,False,True
36.0,1,0.0,2,1,1,1.0251487188605366,0,3,True,False,False,False,True
38.0,0,0.0,1,1,0,-0.29260784386675637,0,3,True,False,False,False,True
50.0,6,153590.73,2,1,1,0.5359383957862291,0,1,True,False,False,False,True
29.0,2,0.0,1,1,0,0.45640006293531554,0,2,True,False,False,False,True
64.0,9,113109.52,1,1,0,-1.2539111054397896,1,2,True,False,False,False,True
35.0,0,130557.24,1,1,1,-0.9078715551752053,0,1,True,False,False,True,False
40.0,8,93183.19,1,1,0,-0.4557265827970053,0,1,True,False,False,False,True
58.0,7,151933.63,1,1,0,1.093243176416304,1,1,True,False,False,False,True
30.0,2,125495.64,2,1,1,-0.5439761094724411,0,0,False,True,False,False,True
42.0,7,0.0,2,1,0,0.764225892893102,0,1,True,False,False,True,False
26.0,8,118547.72,1,1,1,0.8886116759536339,0,1,False,True,False,True,False
43.0,1,97792.21,1,0,0,0.3501341403446152,0,2,False,False,True,False,True
41.0,6,0.0,3,0,0,-0.7646192279518826,1,1,True,False,False,False,True
72.0,2,0.0,2,0,1,0.5349341809919019,0,4,False,False,True,True,False
40.0,8,167181.01,1,1,1,1.4792249136639828,0,1,True,False,False,True,False
35.0,9,121355.19,1,0,1,-1.1201783866866735,0,1,False,True,False,False,True
81.0,1,0.0,2,1,1,-0.7046370870342018,0,4,True,False,False,True,False
35.0,0,0.0,2,0,0,0.6924533138949778,0,2,False,False,True,False,True
38.91,5,113226.47,1,1,0,-0.753282468901465,0,0,True,False,False,False,True
33.0,1,118392.75,1,1,1,0.999424300575031,0,0,True,False,False,True,False
38.91,8,145262.54,1,0,1,0.5457202303880105,0,2,False,True,False,True,False
40.0,6,163505.16,1,0,0,-0.16808468770016083,0,2,True,False,False,False,True
33.0,1,118114.28,2,0,1,0.9836952538207325,0,3,False,False,True,True,False
51.0,0,108449.23,3,0,0,-0.2037564838747549,1,1,False,True,False,True,False
32.0,1,0.0,2,1,1,-0.9370850764647238,0,4,True,False,False,False,True
36.0,10,103294.56,1,1,0,1.0513021237949778,0,1,False,True,False,True,False
